2020-07-15,ES,Barcelona,so2,96,0.6,2.1,0.6,1.84
2020-09-12,ES,Barcelona,so2,38,0.6,1.6,0.6,1.18
2020-11-16,ES,Barcelona,so2,107,0.6,7.6,1.6,19.82
2020-03-01,ES,Barcelona,so2,50,0.6,1.6,1.1,1.25
2020-03-26,ES,Barcelona,so2,106,0.6,2.1,1.1,2.69
2020-06-18,ES,Barcelona,so2,63,0.6,2.1,0.6,3.05
2020-09-08,ES,Barcelona,so2,132,0.6,2.1,0.6,1.46
2021-01-05,ES,Barcelona,so2,158,0.6,21.8,1.1,100.09
2020-02-24,ES,Barcelona,so2,154,0.6,14.2,1.6,24.10
2020-06-07,ES,Barcelona,so2,94,0.6,2.1,1.1,1.65
2020-07-16,ES,Barcelona,so2,39,0.6,1.6,0.6,2.13
2020-08-16,ES,Barcelona,so2,36,0.6,11.2,6.1,145.87
2020-09-25,ES,Barcelona,so2,80,0.6,2.1,1.1,1.52
2020-11-11,ES,Barcelona,so2,113,0.6,8.7,1.6,21.54
2020-03-23,ES,Barcelona,so2,70,0.6,2.6,1.1,3.37
2020-03-25,ES,Barcelona,so2,87,0.6,3.6,0.6,3.65
2020-08-31,ES,Barcelona,so2,98,0.6,2.1,1.1,1.35
2020-09-15,ES,Barcelona,so2,113,0.6,3.6,1.1,5.79
2020-10-06,ES,Barcelona,so2,153,0.6,18.8,1.1,90.88
2020-11-21,ES,Barcelona,so2,112,0.6,14.7,1.1,91.07
2020-08-12,ES,Barcelona,so2,82,0.6,1.6,0.6,1.06
2020-01-02,ES,Barcelona,so2,110,0.6,13.7,1.1,96.36
2020-02-21,ES,Barcelona,so2,123,0.6,6.6,1.6,13.03
2020-04-30,ES,Barcelona,so2,113,0.6,12.2,1.1,31.44
2020-06-13,ES,Barcelona,so2,109,0.6,4.6,1.1,2.68
2020-07-21,ES,Barcelona,so2,112,0.6,3.1,1.1,3.47
2020-08-05,ES,Barcelona,so2,84,0.6,1.6,0.6,0.81
2020-08-06,ES,Barcelona,so2,94,0.6,2.1,0.6,1.85
2020-03-29,ES,Barcelona,so2,97,0.6,3.6,1.1,4.31
2020-04-09,ES,Barcelona,so2,86,0.6,1.6,0.6,1.04
2020-04-23,ES,Barcelona,so2,88,0.6,3.6,1.1,3.27
2020-08-09,ES,Barcelona,so2,77,0.6,3.1,1.1,1.92
2020-10-18,ES,Barcelona,so2,58,0.6,15.8,1.1,83.01
2020-12-01,ES,Barcelona,so2,135,0.6,8.2,1.1,24.84
2019-12-31,ES,Barcelona,so2,66,0.6,11.2,1.1,48.32
2020-03-18,ES,Barcelona,so2,106,0.6,4.1,1.1,6.77
2020-06-30,ES,Barcelona,so2,38,0.6,2.1,0.6,4.18
2020-10-19,ES,Barcelona,so2,164,0.6,7.1,1.1,17.31
2020-10-30,ES,Barcelona,so2,150,0.6,15.8,1.1,56.32
2020-01-28,ES,Barcelona,so2,75,0.6,25.9,1.1,414.63
2020-03-10,ES,Barcelona,so2,108,0.6,3.6,1.1,2.75
2020-04-12,ES,Barcelona,so2,92,0.6,7.6,1.1,10.87
2020-06-20,ES,Barcelona,so2,55,0.6,2.6,1.1,3.43
2020-06-29,ES,Barcelona,so2,58,0.6,2.1,1.1,1.94
2020-07-03,ES,Barcelona,so2,52,0.6,5.6,0.6,5.05
2020-08-14,ES,Barcelona,so2,65,0.6,1.1,0.6,0.54
2020-11-17,ES,Barcelona,so2,127,0.6,9.2,1.1,20.36
2020-12-06,ES,Barcelona,so2,34,0.6,5.1,1.1,7.14
2020-01-08,ES,Barcelona,so2,186,0.6,9.2,1.6,34.25
