Date,Country,City,Specie,count,min,max,median,variance
2018-05-01,ES,Madrid,so2,19,1.1,2.1,1.6,1.24
2018-05-05,ES,Madrid,so2,34,1.6,3.1,2.1,1.78
2018-05-10,ES,Madrid,so2,15,1.6,2.1,2.1,0.67
2018-06-21,ES,Madrid,so2,68,1.6,2.6,2.1,0.94
2018-01-03,ES,Madrid,so2,45,1.1,22.3,15.8,576.71
2018-02-19,ES,Madrid,so2,58,1.6,7.6,3.1,31.06
2018-02-23,ES,Madrid,so2,59,1.6,6.6,2.6,15.99
2018-04-16,ES,Madrid,so2,21,1.1,2.1,1.6,1.12
2018-06-11,ES,Madrid,so2,57,1.1,2.1,1.6,0.97
2018-01-06,ES,Madrid,so2,31,1.1,3.1,1.6,4.12
2018-01-08,ES,Madrid,so2,55,1.1,6.6,2.6,14.74
2018-01-16,ES,Madrid,so2,64,1.6,6.6,2.6,22.60
2018-01-20,ES,Madrid,so2,67,2.1,5.6,3.1,8.10
2018-02-09,ES,Madrid,so2,67,1.1,6.6,2.6,17.84
2018-02-14,ES,Madrid,so2,20,0.6,6.1,1.6,12.79
2018-02-17,ES,Madrid,so2,55,0.6,6.1,2.6,13.99
2018-03-24,ES,Madrid,so2,29,1.1,3.6,2.1,7.31
2018-04-26,ES,Madrid,so2,15,1.6,2.1,1.6,0.64
2018-06-02,ES,Madrid,so2,29,1.6,2.1,1.6,0.64
2018-01-05,ES,Madrid,so2,22,1.1,1.6,1.6,0.61
2018-03-11,ES,Madrid,so2,19,1.1,2.1,1.6,0.80
2018-03-28,ES,Madrid,so2,59,1.6,7.1,2.6,22.51
2018-04-20,ES,Madrid,so2,17,1.6,2.1,2.1,0.66
2018-04-24,ES,Madrid,so2,4,0.6,1.1,0.6,0.62
2018-06-12,ES,Madrid,so2,51,1.6,2.6,2.1,0.78
2018-02-05,ES,Madrid,so2,37,1.1,3.6,2.1,4.56
2018-05-04,ES,Madrid,so2,28,1.1,2.6,2.1,1.36
2018-05-12,ES,Madrid,so2,16,1.1,2.1,1.6,0.83
2018-05-18,ES,Madrid,so2,52,1.6,2.1,1.6,0.63
2018-05-30,ES,Madrid,so2,19,1.6,2.1,2.1,0.57
2018-01-01,ES,Madrid,so2,40,1.1,3.6,1.6,2.79
2018-01-31,ES,Madrid,so2,65,1.1,10.2,3.6,39.69
2018-03-04,ES,Madrid,so2,34,1.1,2.6,1.6,1.68
2018-04-12,ES,Madrid,so2,17,1.6,17.3,1.6,143.16
2018-04-13,ES,Madrid,so2,26,0.6,2.4,1.6,2.42
2018-04-17,ES,Madrid,so2,26,0.6,3.6,2.1,7.00
2018-01-23,ES,Madrid,so2,64,1.6,11.2,4.1,59.82
2018-03-20,ES,Madrid,so2,28,1.6,6.1,2.6,25.99
2018-03-31,ES,Madrid,so2,26,1.1,4.6,1.6,8.54
2018-05-24,ES,Madrid,so2,49,1.6,2.6,2.1,0.92
2018-05-29,ES,Madrid,so2,57,1.6,3.1,2.1,1.95
2018-01-02,ES,Madrid,so2,35,1.1,15.8,2.1,157.43
2018-01-17,ES,Madrid,so2,59,1.6,8.7,3.1,27.85
2018-02-18,ES,Madrid,so2,57,1.6,7.6,2.6,35.60
2018-03-16,ES,Madrid,so2,30,1.1,2.6,1.6,1.44
2018-04-07,ES,Madrid,so2,12,1.1,2.1,1.6,0.45
2018-04-08,ES,Madrid,so2,11,1.6,2.6,2.1,0.91
2018-05-22,ES,Madrid,so2,76,1.6,2.6,2.1,0.80
2018-03-06,ES,Madrid,so2,24,1.1,2.6,1.6,1.30
2018-03-10,ES,Madrid,so2,22,1.6,2.1,1.6,0.65
2018-03-18,ES,Madrid,so2,21,1.6,3.1,2.1,2.32
2018-03-30,ES,Madrid,so2,26,1.1,3.6,1.6,7.10
2018-05-15,ES,Madrid,so2,29,1.6,2.1,1.6,0.65
2018-02-15,ES,Madrid,so2,48,1.6,4.6,2.1,6.20
2018-02-21,ES,Madrid,so2,60,1.6,5.6,2.6,16.39
2018-03-01,ES,Madrid,so2,15,1.6,2.1,1.6,0.67
2018-03-12,ES,Madrid,so2,29,1.1,2.6,2.1,2.25
2018-03-26,ES,Madrid,so2,51,1.6,8.2,2.6,26.28
2018-04-22,ES,Madrid,so2,20,0.6,2.6,1.6,3.39
2018-05-06,ES,Madrid,so2,13,1.6,2.1,2.1,0.64
2018-05-27,ES,Madrid,so2,76,1.1,2.6,1.6,1.89
2018-06-01,ES,Madrid,so2,47,1.6,3.1,2.1,1.83
2018-06-10,ES,Madrid,so2,25,1.6,2.1,1.6,0.64
2018-01-24,ES,Madrid,so2,70,1.6,8.2,3.6,15.92
2018-04-02,ES,Madrid,so2,41,0.6,4.1,2.1,6.83
2018-05-11,ES,Madrid,so2,10,1.6,2.1,1.6,0.67
2018-06-03,ES,Madrid,so2,24,1.6,2.1,1.6,0.61
2018-06-04,ES,Madrid,so2,15,1.6,2.1,1.6,0.64
2018-06-18,ES,Madrid,so2,38,1.1,2.6,1.6,1.44
2018-01-26,ES,Madrid,so2,33,1.6,5.1,3.1,5.70
2018-02-13,ES,Madrid,so2,31,1.6,4.6,2.6,7.32
2018-04-01,ES,Madrid,so2,47,1.6,5.1,2.6,8.65
2018-04-11,ES,Madrid,so2,20,1.1,2.1,1.6,1.12
2018-04-19,ES,Madrid,so2,30,0.6,2.6,2.1,3.16
2018-05-16,ES,Madrid,so2,13,1.6,2.6,2.1,0.83
2018-05-31,ES,Madrid,so2,29,1.6,2.6,1.6,1.18
2018-01-19,ES,Madrid,so2,72,1.6,11.2,3.6,51.12
2018-03-08,ES,Madrid,so2,31,1.1,2.1,1.6,0.80
2018-05-19,ES,Madrid,so2,48,1.6,2.1,2.1,0.64
2018-06-14,ES,Madrid,so2,44,1.6,2.1,2.1,0.63
2018-01-21,ES,Madrid,so2,58,1.6,6.6,2.6,13.58
2018-02-03,ES,Madrid,so2,46,0.6,3.6,2.1,10.10
2018-03-27,ES,Madrid,so2,55,1.6,4.6,2.1,9.33
2018-04-09,ES,Madrid,so2,17,1.1,3.1,1.6,2.46
2018-04-15,ES,Madrid,so2,8,1.6,2.1,1.6,0.67
2018-05-17,ES,Madrid,so2,61,1.6,2.6,2.1,1.37
2018-01-10,ES,Madrid,so2,26,1.6,2.1,1.6,0.59
2018-02-02,ES,Madrid,so2,51,1.1,6.1,2.1,15.03
2018-02-10,ES,Madrid,so2,62,1.1,6.1,2.6,9.52
2018-04-14,ES,Madrid,so2,24,0.6,2.6,2.1,4.06
2018-05-21,ES,Madrid,so2,29,1.6,2.1,1.6,0.65
2018-03-03,ES,Madrid,so2,33,1.1,2.1,1.6,1.06
2018-03-09,ES,Madrid,so2,31,1.6,2.1,1.6,0.64
2018-03-21,ES,Madrid,so2,47,1.6,6.6,2.6,29.40
2018-05-09,ES,Madrid,so2,20,1.6,2.1,2.1,0.65
2018-05-23,ES,Madrid,so2,51,1.6,2.1,2.1,0.62
2018-06-24,ES,Madrid,so2,62,1.6,3.0,2.1,1.40
2018-06-30,ES,Madrid,so2,45,2.1,3.1,2.6,0.84
2018-01-15,ES,Madrid,so2,53,1.6,5.6,2.6,12.79
2018-01-22,ES,Madrid,so2,63,1.6,7.6,3.1,21.93
2018-02-07,ES,Madrid,so2,57,1.6,6.1,2.6,17.03
2018-02-16,ES,Madrid,so2,53,1.6,6.1,3.1,16.72
2018-04-04,ES,Madrid,so2,22,1.1,2.1,1.6,1.02
2018-05-02,ES,Madrid,so2,12,1.6,2.1,1.6,0.68
2018-06-07,ES,Madrid,so2,76,1.6,3.6,2.1,2.68
2018-01-04,ES,Madrid,so2,35,1.1,16.8,1.6,419.13
2018-01-14,ES,Madrid,so2,32,1.6,4.6,2.6,8.51
2018-01-28,ES,Madrid,so2,48,1.6,5.6,3.1,13.31
2018-03-22,ES,Madrid,so2,60,1.6,6.5,2.6,7.20
2018-06-20,ES,Madrid,so2,69,2.1,4.6,2.6,9.37
2018-01-12,ES,Madrid,so2,57,1.6,7.1,2.6,17.97
2018-02-12,ES,Madrid,so2,47,0.6,3.6,2.1,7.71
2018-03-19,ES,Madrid,so2,33,1.6,3.1,2.1,1.79
2018-05-13,ES,Madrid,so2,10,1.1,1.6,1.6,0.67
2018-06-25,ES,Madrid,so2,82,1.6,3.1,2.1,2.64
2018-06-29,ES,Madrid,so2,63,2.1,3.1,2.6,1.24
2018-02-20,ES,Madrid,so2,62,1.6,6.1,2.6,17.44
2018-02-25,ES,Madrid,so2,66,1.6,9.7,2.6,20.26
2018-05-03,ES,Madrid,so2,42,1.6,3.1,2.1,2.63
2018-05-08,ES,Madrid,so2,33,1.6,3.1,2.1,2.19
2018-01-27,ES,Madrid,so2,48,1.6,7.1,3.1,27.12
2018-02-08,ES,Madrid,so2,53,1.1,6.1,2.6,16.50
2018-04-30,ES,Madrid,so2,10,1.1,2.1,1.6,1.67
2018-06-05,ES,Madrid,so2,34,1.1,2.1,1.6,0.88
2018-06-09,ES,Madrid,so2,17,1.1,2.1,1.6,0.59
2018-02-22,ES,Madrid,so2,55,1.6,6.1,3.1,15.97
2018-04-23,ES,Madrid,so2,4,0.6,1.1,0.6,0.62
2018-05-07,ES,Madrid,so2,28,1.6,17.3,2.1,162.32
2018-05-20,ES,Madrid,so2,25,1.6,2.1,1.6,0.65
2018-01-07,ES,Madrid,so2,24,1.1,2.6,1.6,1.50
2018-02-24,ES,Madrid,so2,58,1.6,8.7,2.6,22.84
2018-02-26,ES,Madrid,so2,64,1.6,11.7,3.1,43.01
2018-03-13,ES,Madrid,so2,29,1.1,2.1,1.6,0.79
2018-03-17,ES,Madrid,so2,13,1.1,2.6,2.1,2.31
2018-04-29,ES,Madrid,so2,8,1.1,1.6,1.1,0.71
2018-06-23,ES,Madrid,so2,57,1.6,2.7,2.1,0.85
2018-04-18,ES,Madrid,so2,38,0.6,3.6,1.6,4.89
2018-06-13,ES,Madrid,so2,41,1.6,2.1,1.6,0.61
2018-06-22,ES,Madrid,so2,59,1.6,3.1,2.1,1.35
2018-01-18,ES,Madrid,so2,64,1.6,9.7,3.6,30.74
2018-03-02,ES,Madrid,so2,30,1.6,3.1,2.1,2.41
2018-04-06,ES,Madrid,so2,55,0.6,3.1,2.1,5.32
2018-05-14,ES,Madrid,so2,15,1.6,2.1,1.6,0.64
2018-01-25,ES,Madrid,so2,49,1.6,5.6,2.6,6.93
2018-01-29,ES,Madrid,so2,57,1.1,6.6,3.1,15.04
2018-03-05,ES,Madrid,so2,32,1.1,2.1,1.6,0.81
2018-04-10,ES,Madrid,so2,11,1.1,2.1,1.6,0.91
2018-06-15,ES,Madrid,so2,73,1.6,4.1,2.1,4.24
2018-06-16,ES,Madrid,so2,3,2.1,2.1,2.1,0.00
2018-06-26,ES,Madrid,so2,74,2.1,3.6,2.6,1.75
2018-06-28,ES,Madrid,so2,66,1.6,3.1,2.6,2.07
2018-06-09,ES,Madrid,wind-gust,142,2.9,20.1,10.2,303.30
2018-06-17,ES,Madrid,wind-gust,144,8.8,18.3,14.5,67.28
2018-06-22,ES,Madrid,wind-gust,120,4.6,14.1,9.4,53.30
2018-05-24,ES,Madrid,wind-gust,144,3.5,23.4,9.5,265.35
2018-05-31,ES,Madrid,wind-gust,72,0.3,12.0,3.2,148.76
2018-06-03,ES,Madrid,wind-gust,138,0.2,25.4,6.9,575.33
2018-06-04,ES,Madrid,wind-gust,65,2.0,24.3,13.6,324.13
2018-06-06,ES,Madrid,wind-gust,144,5.2,13.2,8.4,48.09
2018-06-26,ES,Madrid,wind-gust,144,3.8,16.8,10.2,114.86
2018-06-27,ES,Madrid,wind-gust,144,5.3,19.4,9.5,189.78
2018-06-30,ES,Madrid,wind-gust,142,9.6,17.3,13.3,60.73
2018-06-02,ES,Madrid,wind-gust,144,1.0,30.6,9.5,313.25
2018-06-08,ES,Madrid,wind-gust,144,4.6,18.4,9.4,146.62
2018-06-11,ES,Madrid,wind-gust,120,7.3,16.8,13.0,54.95
2018-05-18,ES,Madrid,wind-gust,81,1.6,16.0,9.2,117.72
2018-05-19,ES,Madrid,wind-gust,61,4.0,17.5,6.2,218.29
2018-05-20,ES,Madrid,wind-gust,114,3.2,11.8,7.2,46.96
2018-05-28,ES,Madrid,wind-gust,144,0.6,12.7,6.0,70.47
2018-06-01,ES,Madrid,wind-gust,43,0.4,16.2,9.2,208.12
2018-06-12,ES,Madrid,wind-gust,107,3.2,15.6,8.8,137.39
2018-06-13,ES,Madrid,wind-gust,144,8.4,19.8,12.5,82.16
2018-06-15,ES,Madrid,wind-gust,144,2.5,15.7,8.0,118.06
2018-06-23,ES,Madrid,wind-gust,120,6.1,17.4,9.8,78.04
2018-05-15,ES,Madrid,wind-gust,2,6.1,8.2,6.1,22.05
2018-05-27,ES,Madrid,wind-gust,144,2.7,18.8,7.1,178.32
2018-05-29,ES,Madrid,wind-gust,144,0.2,26.4,4.1,296.95
2018-06-16,ES,Madrid,wind-gust,144,6.9,19.3,10.8,99.39
2018-06-20,ES,Madrid,wind-gust,144,5.9,12.6,10.0,21.77
2018-05-26,ES,Madrid,wind-gust,144,2.7,12.7,5.2,120.55
2018-06-07,ES,Madrid,wind-gust,144,1.4,18.6,8.1,436.97
2018-06-29,ES,Madrid,wind-gust,120,5.0,20.0,9.9,151.33
2018-05-17,ES,Madrid,wind-gust,36,0.3,15.0,8.0,124.73
2018-05-30,ES,Madrid,wind-gust,144,0.7,14.4,8.5,106.50
2018-06-19,ES,Madrid,wind-gust,144,7.0,22.0,11.1,184.01
2018-06-24,ES,Madrid,wind-gust,120,7.1,17.1,8.9,76.90
2018-06-28,ES,Madrid,wind-gust,144,4.6,17.5,10.6,151.87
2018-05-21,ES,Madrid,wind-gust,144,2.6,14.7,8.6,164.78
2018-05-23,ES,Madrid,wind-gust,144,3.6,18.8,7.0,189.32
2018-05-25,ES,Madrid,wind-gust,144,4.3,16.5,7.7,101.67
2018-06-18,ES,Madrid,wind-gust,144,8.7,18.1,13.4,67.64
2018-06-21,ES,Madrid,wind-gust,142,3.8,15.4,9.4,89.30
2018-06-05,ES,Madrid,wind-gust,76,4.0,19.6,12.0,127.59
2018-06-25,ES,Madrid,wind-gust,122,6.2,16.1,9.7,72.80
2018-05-22,ES,Madrid,wind-gust,144,3.3,9.1,5.5,23.72
2018-06-10,ES,Madrid,wind-gust,120,1.0,19.6,8.2,369.98
2018-06-14,ES,Madrid,wind-gust,144,7.0,15.8,11.5,63.39
2018-07-01,ES,Madrid,wind-gust,120,6.6,20.0,13.3,114.09
2018-05-23,ES,Madrid,temperature,144,14.6,27.0,19.5,129.26
2018-05-25,ES,Madrid,temperature,144,11.6,19.5,14.1,43.90
2018-06-02,ES,Madrid,temperature,144,12.9,22.5,14.4,82.64
2018-06-10,ES,Madrid,temperature,144,11.1,18.4,15.0,40.27
2018-06-19,ES,Madrid,temperature,144,16.8,31.5,23.7,260.01
2018-06-04,ES,Madrid,temperature,144,11.1,18.8,15.2,40.80
2018-06-17,ES,Madrid,temperature,144,17.8,30.2,24.4,165.10
2018-06-18,ES,Madrid,temperature,144,17.3,30.3,24.8,181.54
2018-06-30,ES,Madrid,temperature,144,19.7,27.3,22.5,62.27
2018-07-01,ES,Madrid,temperature,144,18.0,25.6,21.7,55.33
2018-06-23,ES,Madrid,temperature,144,21.6,35.0,27.8,211.07
2018-05-19,ES,Madrid,temperature,144,12.5,24.0,18.5,129.27
2018-05-20,ES,Madrid,temperature,144,12.7,22.5,17.4,68.26
2018-05-27,ES,Madrid,temperature,144,12.7,25.0,18.1,141.24
2018-05-30,ES,Madrid,temperature,144,11.2,20.0,14.7,52.18
2018-05-31,ES,Madrid,temperature,144,12.0,23.0,15.0,86.17
2018-06-14,ES,Madrid,temperature,144,12.6,26.3,17.7,204.11
2018-06-21,ES,Madrid,temperature,144,21.8,31.7,27.7,106.78
2018-06-01,ES,Madrid,temperature,144,12.0,23.9,16.1,102.45
2018-06-05,ES,Madrid,temperature,144,11.1,17.7,14.9,39.17
2018-06-07,ES,Madrid,temperature,144,11.5,21.9,18.3,81.28
2018-06-11,ES,Madrid,temperature,144,11.5,19.8,15.8,62.11
2018-06-22,ES,Madrid,temperature,144,21.5,32.9,28.0,131.87
2018-05-17,ES,Madrid,temperature,120,14.0,24.5,19.2,97.46
2018-05-21,ES,Madrid,temperature,144,13.5,23.5,16.2,82.41
2018-06-16,ES,Madrid,temperature,144,17.3,30.1,23.6,178.74
2018-05-22,ES,Madrid,temperature,144,13.1,23.0,17.9,75.17
2018-05-24,ES,Madrid,temperature,144,15.0,27.5,19.8,129.38
2018-05-29,ES,Madrid,temperature,144,12.2,21.0,14.4,22.91
2018-06-20,ES,Madrid,temperature,144,20.6,32.1,26.6,144.51
2018-06-25,ES,Madrid,temperature,144,23.4,35.5,29.3,144.58
2018-06-26,ES,Madrid,temperature,144,23.5,33.4,28.7,94.25
2018-06-27,ES,Madrid,temperature,144,21.6,29.4,27.2,63.82
2018-06-13,ES,Madrid,temperature,144,14.3,23.7,18.4,101.52
2018-05-16,ES,Madrid,temperature,138,10.0,25.5,19.0,275.62
2018-05-18,ES,Madrid,temperature,144,13.3,21.5,15.9,46.45
2018-05-26,ES,Madrid,temperature,144,11.6,21.5,16.2,115.28
2018-05-28,ES,Madrid,temperature,144,13.3,21.0,14.5,35.19
2018-06-06,ES,Madrid,temperature,144,10.5,19.4,14.2,69.31
2018-06-09,ES,Madrid,temperature,144,11.1,18.7,15.5,32.76
2018-06-12,ES,Madrid,temperature,144,12.9,23.1,19.1,74.34
2018-06-03,ES,Madrid,temperature,144,12.2,25.1,17.3,157.70
2018-06-08,ES,Madrid,temperature,144,14.0,18.3,16.1,13.11
2018-06-15,ES,Madrid,temperature,144,14.7,29.2,22.6,179.29
2018-06-24,ES,Madrid,temperature,144,21.8,36.1,28.1,208.60
2018-06-28,ES,Madrid,temperature,144,20.5,30.0,25.9,94.92
2018-06-29,ES,Madrid,temperature,120,19.8,28.7,23.8,52.23
2018-05-26,ES,Madrid,pressure,144,1011.3,1015.0,1012.7,6.65
2018-06-05,ES,Madrid,pressure,144,963.9,1013.7,1011.8,623.65
2018-06-07,ES,Madrid,pressure,144,968.4,1016.4,1014.4,153.02
2018-06-11,ES,Madrid,pressure,144,1010.1,1013.6,1011.2,5.51
2018-06-25,ES,Madrid,pressure,144,1008.6,1015.0,1013.7,21.20
2018-05-16,ES,Madrid,pressure,138,1013.0,1018.0,1017.0,35.10
2018-05-23,ES,Madrid,pressure,144,1011.1,1018.0,1015.8,23.85
2018-06-09,ES,Madrid,pressure,144,1010.6,1013.5,1011.2,3.31
2018-07-01,ES,Madrid,pressure,144,1007.3,1011.8,1009.5,9.77
2018-06-08,ES,Madrid,pressure,144,1010.6,1014.1,1012.3,8.31
2018-06-10,ES,Madrid,pressure,144,1009.4,1013.6,1011.3,9.16
2018-06-18,ES,Madrid,pressure,144,1015.5,1021.2,1019.8,21.80
2018-06-28,ES,Madrid,pressure,144,1004.9,1013.3,1010.2,50.27
2018-05-17,ES,Madrid,pressure,120,1009.7,1017.0,1014.9,49.39
2018-05-21,ES,Madrid,pressure,144,1007.9,1013.0,1010.7,21.05
2018-06-06,ES,Madrid,pressure,144,964.9,1015.6,1011.6,300.59
2018-06-13,ES,Madrid,pressure,144,1014.2,1017.3,1016.4,9.07
2018-06-16,ES,Madrid,pressure,144,1011.2,1015.4,1013.7,7.96
2018-06-29,ES,Madrid,pressure,120,1003.6,1009.0,1008.1,18.82
2018-05-20,ES,Madrid,pressure,144,1009.2,1017.0,1014.1,66.03
2018-05-25,ES,Madrid,pressure,144,1009.6,1015.0,1012.5,17.09
2018-06-14,ES,Madrid,pressure,144,1013.1,1016.0,1015.5,9.00
2018-06-19,ES,Madrid,pressure,144,1013.4,1019.6,1017.9,30.64
2018-06-21,ES,Madrid,pressure,144,1012.1,1017.8,1016.2,18.96
2018-06-24,ES,Madrid,pressure,144,1008.8,1016.0,1014.4,28.99
2018-06-27,ES,Madrid,pressure,144,1009.6,1015.9,1014.2,25.55
2018-05-28,ES,Madrid,pressure,144,1010.1,1015.0,1011.9,14.95
2018-05-31,ES,Madrid,pressure,144,1014.6,1019.0,1016.1,9.60
2018-06-03,ES,Madrid,pressure,144,963.8,1017.0,1014.5,1141.03
2018-06-04,ES,Madrid,pressure,144,963.5,1014.3,1012.3,1091.12
2018-06-12,ES,Madrid,pressure,144,1012.4,1016.1,1013.7,8.47
2018-06-15,ES,Madrid,pressure,144,1010.2,1015.2,1014.2,16.92
2018-06-17,ES,Madrid,pressure,144,1015.8,1020.2,1018.1,12.07
2018-05-24,ES,Madrid,pressure,144,1007.0,1017.0,1014.5,83.82
2018-05-29,ES,Madrid,pressure,144,1011.0,1015.0,1012.9,7.38
2018-06-02,ES,Madrid,pressure,144,967.4,1017.6,1015.6,1197.28
2018-06-26,ES,Madrid,pressure,144,1009.1,1015.5,1014.0,19.65
2018-05-19,ES,Madrid,pressure,144,1013.6,1018.5,1016.5,14.39
2018-05-22,ES,Madrid,pressure,144,1012.1,1016.0,1013.4,11.10
2018-05-30,ES,Madrid,pressure,144,1012.0,1016.0,1013.4,5.88
2018-06-01,ES,Madrid,pressure,144,1012.8,1017.2,1016.1,14.14
2018-06-20,ES,Madrid,pressure,144,1011.4,1017.9,1016.4,26.77
2018-06-22,ES,Madrid,pressure,144,1011.2,1017.5,1016.0,23.32
2018-06-23,ES,Madrid,pressure,144,1010.2,1016.8,1015.5,24.96
2018-06-30,ES,Madrid,pressure,144,1004.5,1008.3,1007.2,8.73
2018-05-18,ES,Madrid,pressure,144,1012.6,1017.0,1014.5,16.50
2018-05-27,ES,Madrid,pressure,144,1009.1,1015.0,1012.5,23.50
2018-02-18,ES,Madrid,pm10,185,1.0,25.0,7.0,227.48
2018-03-27,ES,Madrid,pm10,189,6.0,30.0,9.0,112.76
2018-03-28,ES,Madrid,pm10,192,7.0,50.0,12.0,748.76
2018-04-18,ES,Madrid,pm10,191,10.0,51.0,15.0,288.02
2018-05-12,ES,Madrid,pm10,187,1.0,29.0,15.0,213.50
2018-06-12,ES,Madrid,pm10,192,4.0,26.0,11.0,166.49
2018-02-16,ES,Madrid,pm10,169,5.0,52.0,21.0,675.96
2018-01-08,ES,Madrid,pm10,160,1.0,71.0,8.0,850.46
2018-01-28,ES,Madrid,pm10,164,1.0,16.0,5.0,106.29
2018-02-01,ES,Madrid,pm10,168,1.0,57.0,20.0,1779.03
2018-02-11,ES,Madrid,pm10,168,1.0,41.0,14.0,665.15
2018-03-21,ES,Madrid,pm10,190,5.0,17.0,8.0,35.46
2018-05-11,ES,Madrid,pm10,192,7.0,50.0,14.0,423.45
2018-06-22,ES,Madrid,pm10,192,8.0,56.0,23.0,653.94
2018-01-03,ES,Madrid,pm10,156,1.0,25.0,9.0,165.72
2018-02-13,ES,Madrid,pm10,162,1.0,53.0,10.0,800.99
2018-04-16,ES,Madrid,pm10,192,4.0,16.0,8.0,42.66
2018-04-26,ES,Madrid,pm10,191,17.0,85.0,29.0,1065.85
2018-05-04,ES,Madrid,pm10,192,6.0,20.0,10.0,110.00
2018-06-10,ES,Madrid,pm10,192,7.0,29.0,12.0,132.20
2018-01-17,ES,Madrid,pm10,161,1.0,40.0,13.0,822.82
2018-03-14,ES,Madrid,pm10,190,7.0,21.0,10.0,82.26
2018-03-17,ES,Madrid,pm10,190,2.0,14.0,6.0,53.18
2018-05-21,ES,Madrid,pm10,191,3.0,39.0,11.0,258.28
2018-05-28,ES,Madrid,pm10,192,8.0,21.0,11.0,63.40
2018-01-06,ES,Madrid,pm10,152,1.0,13.0,3.0,49.53
2018-02-03,ES,Madrid,pm10,168,1.0,39.0,7.0,310.95
2018-02-23,ES,Madrid,pm10,191,9.0,52.0,14.0,442.64
2018-03-04,ES,Madrid,pm10,190,1.0,16.0,5.0,39.59
2018-05-25,ES,Madrid,pm10,192,8.0,39.0,14.0,159.94
2018-06-06,ES,Madrid,pm10,191,1.0,25.0,9.0,118.02
2018-01-29,ES,Madrid,pm10,168,2.0,64.0,12.0,1142.69
2018-01-22,ES,Madrid,pm10,156,1.0,72.0,12.0,1335.00
2018-02-08,ES,Madrid,pm10,162,1.0,34.0,9.0,364.40
2018-03-02,ES,Madrid,pm10,192,4.0,21.0,7.0,131.25
2018-04-14,ES,Madrid,pm10,188,1.0,20.0,9.0,98.43
2018-05-07,ES,Madrid,pm10,189,3.0,36.0,13.0,256.41
2018-05-15,ES,Madrid,pm10,191,2.0,20.0,7.0,120.10
2018-01-09,ES,Madrid,pm10,166,5.0,41.0,17.0,633.06
2018-06-03,ES,Madrid,pm10,191,7.0,29.0,12.0,245.39
2018-04-28,ES,Madrid,pm10,190,7.0,33.0,14.0,261.11
2018-03-05,ES,Madrid,pm10,190,3.0,13.0,5.0,55.50
2018-05-18,ES,Madrid,pm10,192,7.0,29.0,13.0,235.50
2018-05-19,ES,Madrid,pm10,191,1.0,26.0,14.0,156.40
2018-01-01,ES,Madrid,pm10,138,1.0,60.0,8.0,478.73
2018-01-12,ES,Madrid,pm10,161,1.0,54.0,11.0,1115.51
2018-06-01,ES,Madrid,pm10,187,9.0,52.0,16.0,548.04
2018-06-02,ES,Madrid,pm10,189,3.0,42.0,12.0,194.95
2018-01-11,ES,Madrid,pm10,164,1.0,19.0,6.0,106.93
2018-02-22,ES,Madrid,pm10,192,4.0,42.0,12.0,432.35
2018-02-26,ES,Madrid,pm10,175,12.0,55.0,22.0,666.73
2018-03-24,ES,Madrid,pm10,173,1.0,26.0,7.0,193.09
2018-04-17,ES,Madrid,pm10,192,7.0,45.0,13.0,300.96
2018-05-22,ES,Madrid,pm10,192,9.0,30.0,12.0,180.26
2018-01-25,ES,Madrid,pm10,167,2.0,91.0,26.0,2189.06
2018-03-13,ES,Madrid,pm10,192,6.0,28.0,10.0,112.59
2018-03-23,ES,Madrid,pm10,192,9.0,30.0,14.0,192.79
2018-03-26,ES,Madrid,pm10,179,1.0,40.0,8.0,163.15
2018-04-01,ES,Madrid,pm10,192,3.0,16.0,8.0,59.15
2018-04-11,ES,Madrid,pm10,186,1.0,11.0,5.0,48.93
2018-05-16,ES,Madrid,pm10,191,6.0,26.0,11.0,154.89
2018-06-07,ES,Madrid,pm10,191,3.0,48.0,14.0,397.43
2018-02-10,ES,Madrid,pm10,167,1.0,39.0,7.0,380.73
2018-06-17,ES,Madrid,pm10,186,3.0,52.0,14.0,925.28
2018-04-08,ES,Madrid,pm10,189,2.0,35.0,6.0,290.58
2018-01-07,ES,Madrid,pm10,158,1.0,13.0,3.0,68.93
2018-01-23,ES,Madrid,pm10,168,1.0,67.0,15.0,1309.37
2018-02-12,ES,Madrid,pm10,161,1.0,27.0,7.0,202.04
2018-02-28,ES,Madrid,pm10,192,7.0,26.0,14.0,129.69
2018-03-30,ES,Madrid,pm10,192,3.0,27.0,6.0,63.23
2018-04-10,ES,Madrid,pm10,187,1.0,15.0,5.0,39.48
2018-04-24,ES,Madrid,pm10,192,16.0,46.0,25.0,966.51
2018-01-02,ES,Madrid,pm10,141,2.0,20.0,8.0,122.99
2018-05-26,ES,Madrid,pm10,192,6.0,28.0,10.0,146.32
2018-05-30,ES,Madrid,pm10,191,9.0,58.0,13.0,460.20
2018-05-31,ES,Madrid,pm10,192,9.0,40.0,13.0,302.89
2018-05-06,ES,Madrid,pm10,192,8.0,35.0,13.0,150.09
2018-03-22,ES,Madrid,pm10,191,5.0,20.0,9.0,142.33
2018-04-04,ES,Madrid,pm10,190,1.0,14.0,8.0,59.47
2018-04-09,ES,Madrid,pm10,191,3.0,19.0,6.0,35.37
2018-05-05,ES,Madrid,pm10,187,7.0,37.0,13.0,245.50
2018-02-17,ES,Madrid,pm10,169,1.0,55.0,21.0,1257.19
2018-01-24,ES,Madrid,pm10,163,1.0,98.0,24.0,2513.38
