Date,Country,City,Specie,count,min,max,median,variance
2020-05-14,ES,Barcelona,no2,330,0.5,25.6,7.8,180.68
2020-10-26,ES,Barcelona,no2,331,0.5,33.0,7.8,491.09
2020-10-28,ES,Barcelona,no2,331,1.4,48.0,18.3,1099.89
2020-11-27,ES,Barcelona,no2,322,1.0,27.5,8.3,365.50
2020-02-23,ES,Barcelona,no2,312,2.3,41.6,18.3,946.11
2020-05-08,ES,Barcelona,no2,328,0.5,20.6,5.1,242.90
2020-10-03,ES,Barcelona,no2,326,0.5,19.2,5.1,130.90
2020-01-20,ES,Barcelona,no2,320,0.5,19.2,4.6,120.97
2020-04-17,ES,Barcelona,no2,332,1.0,27.5,7.8,330.13
2020-06-14,ES,Barcelona,no2,325,0.5,26.6,5.1,210.14
2020-06-25,ES,Barcelona,no2,320,1.0,38.9,11.5,606.15
2020-07-04,ES,Barcelona,no2,332,1.0,20.6,4.6,132.62
2020-11-30,ES,Barcelona,no2,323,1.0,44.8,17.9,704.42
2020-02-21,ES,Barcelona,no2,308,2.8,62.2,21.5,1101.18
2020-09-25,ES,Barcelona,no2,306,0.5,18.3,5.1,90.90
2020-10-17,ES,Barcelona,no2,335,1.0,43.5,16.0,956.15
2020-10-21,ES,Barcelona,no2,333,0.5,48.5,15.6,1386.27
2020-12-11,ES,Barcelona,no2,334,1.9,35.7,20.2,519.64
2020-01-31,ES,Barcelona,no2,331,1.4,55.7,23.8,1242.09
2020-08-15,ES,Barcelona,no2,331,1.0,25.2,6.0,184.97
2020-11-22,ES,Barcelona,no2,334,1.4,43.0,12.4,717.02
2020-02-12,ES,Barcelona,no2,303,1.9,29.8,12.4,340.49
2020-05-23,ES,Barcelona,no2,323,0.5,24.3,6.0,320.78
2020-09-01,ES,Barcelona,no2,327,1.0,34.8,15.1,549.56
2020-10-05,ES,Barcelona,no2,332,0.5,36.6,11.5,565.32
2020-06-04,ES,Barcelona,no2,332,0.5,24.7,6.9,239.68
2020-07-05,ES,Barcelona,no2,335,1.0,30.2,7.8,341.07
2020-01-01,ES,Barcelona,no2,307,1.4,38.4,12.8,509.46
2020-01-23,ES,Barcelona,no2,319,0.5,47.1,19.2,1591.17
2020-02-22,ES,Barcelona,no2,312,1.9,41.2,17.9,879.94
2020-03-30,ES,Barcelona,no2,328,1.4,23.8,7.4,137.02
2020-04-08,ES,Barcelona,no2,332,0.5,34.8,8.3,543.82
2020-04-23,ES,Barcelona,no2,323,1.0,26.1,6.9,291.03
2020-09-14,ES,Barcelona,no2,330,0.5,53.0,20.2,1203.12
2020-11-21,ES,Barcelona,no2,334,1.4,40.3,14.7,719.69
2021-01-06,ES,Barcelona,no2,335,1.9,35.7,12.8,549.09
2019-12-31,ES,Barcelona,no2,286,1.0,29.3,14.7,364.51
2020-02-06,ES,Barcelona,no2,334,1.4,43.5,21.5,824.88
2020-08-25,ES,Barcelona,no2,333,0.5,27.9,9.6,401.48
2020-10-23,ES,Barcelona,no2,336,1.4,32.5,14.7,601.83
2020-05-01,ES,Barcelona,no2,293,0.5,19.7,2.8,184.51
2020-09-05,ES,Barcelona,no2,335,0.5,30.7,9.6,308.73
2020-12-14,ES,Barcelona,no2,336,1.0,61.1,27.0,1584.01
2020-12-21,ES,Barcelona,no2,316,1.0,32.5,15.1,652.46
2021-01-04,ES,Barcelona,no2,335,1.0,35.7,15.1,720.82
2020-08-10,ES,Barcelona,no2,302,1.0,45.3,14.2,818.18
2020-01-05,ES,Barcelona,no2,328,0.5,36.2,11.5,661.02
2020-01-07,ES,Barcelona,no2,331,1.4,48.9,20.6,860.77
2020-03-13,ES,Barcelona,no2,336,1.4,44.4,19.2,834.48
2020-07-29,ES,Barcelona,no2,327,1.0,27.9,10.1,485.74
2020-08-01,ES,Barcelona,no2,336,0.5,54.7,13.8,859.47
2020-08-08,ES,Barcelona,no2,332,1.4,37.5,11.9,491.26
2020-11-05,ES,Barcelona,no2,333,1.0,32.0,10.6,390.94
2020-03-02,ES,Barcelona,no2,297,0.5,32.0,6.9,438.04
2020-03-07,ES,Barcelona,no2,331,0.5,34.8,7.8,409.36
2020-04-30,ES,Barcelona,no2,321,0.5,27.0,4.6,319.88
2020-06-23,ES,Barcelona,no2,329,1.0,25.6,10.6,325.50
2020-07-10,ES,Barcelona,no2,334,1.4,39.4,16.0,803.66
2020-07-18,ES,Barcelona,no2,328,0.5,18.3,7.4,156.01
2020-02-09,ES,Barcelona,no2,293,1.4,31.1,13.3,486.30
2020-03-25,ES,Barcelona,no2,329,0.5,26.6,6.4,317.39
2020-05-04,ES,Barcelona,no2,331,0.5,43.9,9.6,479.10
2020-07-17,ES,Barcelona,no2,331,0.5,29.8,6.9,418.70
2020-09-13,ES,Barcelona,no2,330,0.5,42.1,11.0,682.35
2020-11-28,ES,Barcelona,no2,306,1.4,22.9,7.4,233.04
2020-07-09,ES,Barcelona,temperature,336,20.5,31.9,26.0,76.13
2020-08-14,ES,Barcelona,temperature,328,22.0,31.0,26.1,34.48
2020-11-20,ES,Barcelona,temperature,322,5.5,17.5,11.8,46.29
2020-11-21,ES,Barcelona,temperature,328,2.0,15.6,10.2,87.33
2021-01-01,ES,Barcelona,temperature,336,3.0,11.1,7.0,28.83
2020-02-05,ES,Barcelona,temperature,336,3.5,17.2,10.1,84.64
2020-07-05,ES,Barcelona,temperature,335,17.5,34.3,26.1,135.85
2020-07-23,ES,Barcelona,temperature,336,20.0,32.0,26.8,59.51
2020-07-28,ES,Barcelona,temperature,336,21.5,32.1,26.6,52.09
2020-08-23,ES,Barcelona,temperature,332,21.9,30.0,25.6,22.67
2020-09-21,ES,Barcelona,temperature,336,18.4,23.9,20.8,16.48
2020-10-19,ES,Barcelona,temperature,336,7.0,21.1,15.1,97.94
2020-12-07,ES,Barcelona,temperature,336,3.6,13.8,9.3,48.08
2020-04-08,ES,Barcelona,temperature,336,9.5,20.0,15.5,48.67
2020-12-09,ES,Barcelona,temperature,336,3.0,13.7,8.3,58.45
2020-09-10,ES,Barcelona,temperature,336,15.5,28.0,20.1,95.98
2020-12-23,ES,Barcelona,temperature,336,7.0,16.9,12.5,38.27
2020-06-17,ES,Barcelona,temperature,336,14.0,24.0,19.7,60.23
2020-04-17,ES,Barcelona,temperature,336,12.2,20.8,16.1,34.94
2020-07-22,ES,Barcelona,temperature,336,18.0,32.5,25.4,84.65
2020-09-03,ES,Barcelona,temperature,336,17.0,27.7,23.3,65.47
2020-09-07,ES,Barcelona,temperature,336,14.7,25.8,19.3,66.14
2020-11-03,ES,Barcelona,temperature,336,13.3,20.1,17.0,18.24
2020-11-06,ES,Barcelona,temperature,336,14.4,19.0,17.2,19.36
2020-03-21,ES,Barcelona,temperature,336,3.5,17.5,12.4,87.13
2020-08-25,ES,Barcelona,temperature,336,19.0,33.0,27.1,102.11
2020-09-30,ES,Barcelona,temperature,336,10.5,26.0,19.1,108.04
2020-01-15,ES,Barcelona,temperature,336,1.6,14.8,8.1,110.53
2020-05-18,ES,Barcelona,temperature,286,12.0,25.0,20.0,94.81
2020-05-24,ES,Barcelona,temperature,336,17.2,24.8,20.5,19.80
2020-07-04,ES,Barcelona,temperature,336,18.5,30.0,23.3,47.05
2020-09-22,ES,Barcelona,temperature,334,17.0,25.9,20.8,60.84
2020-12-02,ES,Barcelona,temperature,336,3.0,14.4,10.0,39.52
2020-03-19,ES,Barcelona,temperature,336,5.0,16.3,12.2,57.83
2020-04-01,ES,Barcelona,temperature,336,7.7,13.7,11.0,18.54
2020-06-14,ES,Barcelona,temperature,336,13.0,24.5,21.0,57.46
2020-06-27,ES,Barcelona,temperature,336,18.5,28.3,24.6,35.21
2020-07-17,ES,Barcelona,temperature,336,19.5,28.5,23.3,44.09
2020-08-16,ES,Barcelona,temperature,336,20.0,29.4,26.1,36.23
2020-10-20,ES,Barcelona,temperature,336,12.0,22.0,18.1,57.69
2020-03-29,ES,Barcelona,temperature,322,6.0,20.5,14.0,93.00
2020-04-05,ES,Barcelona,temperature,336,3.5,19.0,13.2,114.74
2020-05-10,ES,Barcelona,temperature,336,12.7,19.9,18.0,26.02
2020-05-12,ES,Barcelona,temperature,336,12.5,20.2,16.9,26.19
2020-08-05,ES,Barcelona,temperature,336,19.5,29.8,25.2,63.40
2020-11-29,ES,Barcelona,temperature,336,8.0,20.0,14.1,58.53
2021-01-04,ES,Barcelona,temperature,336,-2.0,10.5,4.5,77.24
2020-02-29,ES,Barcelona,temperature,336,9.1,20.2,15.7,83.01
2020-05-21,ES,Barcelona,temperature,336,15.0,31.5,23.0,177.29
2020-10-02,ES,Barcelona,temperature,336,10.5,21.5,17.2,83.26
2020-10-05,ES,Barcelona,temperature,336,8.0,22.2,15.6,99.62
2020-10-08,ES,Barcelona,temperature,336,17.2,25.0,19.7,31.49
2020-10-16,ES,Barcelona,temperature,333,4.0,19.0,12.3,116.35
2021-01-15,ES,Barcelona,temperature,330,0.0,12.5,7.2,82.38
2020-01-06,ES,Barcelona,temperature,336,1.0,15.1,8.0,102.14
2020-03-04,ES,Barcelona,temperature,123,9.4,16.3,12.9,33.52
2020-03-14,ES,Barcelona,temperature,336,9.4,20.6,13.8,35.66
2020-04-03,ES,Barcelona,temperature,336,5.0,18.7,12.5,90.51
2020-05-06,ES,Barcelona,temperature,336,13.5,28.1,21.6,103.58
2020-05-08,ES,Barcelona,temperature,334,13.0,25.0,19.3,73.41
2020-07-31,ES,Barcelona,temperature,336,20.0,34.2,27.7,69.00
2020-09-11,ES,Barcelona,temperature,336,18.0,30.5,23.5,101.71
2020-01-30,ES,Barcelona,temperature,336,6.9,19.7,12.1,108.62
2020-11-15,ES,Barcelona,temperature,336,10.2,22.5,17.0,71.54
2020-10-13,ES,Barcelona,temperature,336,10.0,20.5,15.9,58.62
2020-05-30,ES,Barcelona,temperature,336,15.0,23.7,19.8,49.37
2020-10-03,ES,Barcelona,temperature,336,9.0,19.7,15.0,74.52
2020-10-09,ES,Barcelona,temperature,336,15.0,26.0,19.7,57.70
2020-02-06,ES,Barcelona,temperature,336,2.0,16.5,8.8,119.33
2020-10-26,ES,Barcelona,temperature,336,10.5,18.8,15.2,35.93
2020-11-04,ES,Barcelona,temperature,336,10.0,16.5,12.8,24.27
2020-12-21,ES,Barcelona,temperature,334,5.5,16.8,11.3,56.76
2020-04-29,ES,Barcelona,temperature,336,10.0,24.0,17.8,97.35
2020-05-17,ES,Barcelona,temperature,336,13.3,26.0,17.7,91.72
2020-07-11,ES,Barcelona,temperature,335,18.0,31.5,25.0,73.24
2020-04-19,ES,Barcelona,temperature,336,12.7,16.6,15.5,11.69
2020-04-11,ES,Barcelona,temperature,336,7.0,21.5,15.9,101.47
2020-06-03,ES,Barcelona,temperature,336,17.2,27.6,21.2,57.37
2020-10-17,ES,Barcelona,temperature,336,3.5,19.7,13.6,126.27
2020-02-09,ES,Barcelona,temperature,91,4.5,12.2,9.0,29.19
2020-04-16,ES,Barcelona,temperature,336,12.2,20.5,15.6,25.50
2020-06-06,ES,Barcelona,temperature,336,14.0,24.7,20.6,61.43
2020-06-08,ES,Barcelona,temperature,336,12.7,22.0,16.3,42.63
2020-08-03,ES,Barcelona,temperature,336,18.0,28.5,24.5,51.90
2020-09-27,ES,Barcelona,temperature,336,9.5,20.2,16.0,48.98
2020-01-17,ES,Barcelona,temperature,336,5.0,18.1,12.0,105.16
2020-05-31,ES,Barcelona,temperature,336,14.0,24.6,20.6,67.70
2020-06-02,ES,Barcelona,temperature,336,14.0,25.1,21.2,73.97
2020-07-24,ES,Barcelona,temperature,336,22.0,32.0,26.2,43.19
2021-01-10,ES,Barcelona,temperature,333,3.6,9.0,5.8,20.89
2020-03-05,ES,Barcelona,temperature,288,8.3,22.3,14.7,153.55
2020-10-01,ES,Barcelona,temperature,336,14.6,27.5,19.5,85.64
2020-10-22,ES,Barcelona,temperature,336,15.0,22.4,18.8,27.53
2020-07-27,ES,Barcelona,temperature,336,20.9,35.0,27.6,115.93
2020-04-26,ES,Barcelona,temperature,336,11.0,22.0,17.1,73.98
2020-05-29,ES,Barcelona,temperature,324,15.5,28.0,20.0,109.15
2020-08-12,ES,Barcelona,temperature,335,23.5,32.0,27.3,47.88
2020-12-11,ES,Barcelona,temperature,335,4.0,15.1,10.1,45.19
2021-01-16,ES,Barcelona,temperature,335,-1.5,13.6,7.4,92.92
2020-03-12,ES,Barcelona,temperature,336,8.5,24.6,13.8,86.95
2020-03-28,ES,Barcelona,temperature,336,8.0,18.0,13.8,58.80
2020-04-09,ES,Barcelona,temperature,336,9.0,19.7,15.1,63.83
2020-08-24,ES,Barcelona,temperature,336,21.6,28.6,25.5,16.74
2020-09-26,ES,Barcelona,temperature,336,10.0,22.7,17.3,124.02
2020-11-27,ES,Barcelona,temperature,336,12.0,17.0,14.4,18.38
2020-02-03,ES,Barcelona,temperature,331,10.6,23.3,16.2,50.94
2020-05-23,ES,Barcelona,temperature,336,15.0,30.4,21.6,110.17
2020-07-14,ES,Barcelona,temperature,336,20.8,30.0,25.0,52.98
2020-07-25,ES,Barcelona,temperature,336,21.8,31.5,26.4,54.89
2020-08-04,ES,Barcelona,temperature,336,21.1,28.0,23.8,23.47
2020-09-08,ES,Barcelona,temperature,336,13.9,26.5,20.5,105.03
2020-09-09,ES,Barcelona,temperature,336,16.8,23.6,19.4,30.81
2020-10-07,ES,Barcelona,temperature,336,15.5,23.3,20.1,19.33
2020-01-21,ES,Barcelona,temperature,336,6.6,12.7,10.5,25.42
2020-11-10,ES,Barcelona,temperature,332,8.0,20.2,14.7,78.43
2021-01-13,ES,Barcelona,temperature,336,-0.5,13.2,6.4,86.25
2020-10-24,ES,Barcelona,temperature,336,8.0,22.2,16.2,87.76
2020-04-22,ES,Barcelona,temperature,336,10.5,16.8,14.0,19.76
2020-06-22,ES,Barcelona,temperature,336,18.0,28.2,23.6,48.56
2020-11-28,ES,Barcelona,temperature,336,10.2,15.9,12.7,23.73
2020-12-05,ES,Barcelona,temperature,258,-1.0,12.0,6.3,91.27
2020-02-28,ES,Barcelona,temperature,336,7.7,16.6,13.3,33.49
2021-01-11,ES,Barcelona,temperature,322,0.0,9.3,4.0,46.88
2020-02-02,ES,Barcelona,temperature,336,7.6,22.7,16.1,134.13
2020-05-27,ES,Barcelona,temperature,336,15.0,25.6,21.2,42.98
2020-06-15,ES,Barcelona,temperature,336,15.0,25.2,21.1,47.14
2020-08-19,ES,Barcelona,temperature,336,19.5,34.0,27.2,94.04
2020-08-30,ES,Barcelona,temperature,336,14.0,25.5,19.0,95.29
2020-12-18,ES,Barcelona,temperature,336,11.1,15.5,13.2,18.59
2020-02-01,ES,Barcelona,temperature,336,7.7,21.0,13.8,86.18
2020-06-23,ES,Barcelona,temperature,335,18.5,29.8,24.4,78.51
2020-08-11,ES,Barcelona,temperature,306,21.0,33.6,26.8,56.07
2020-10-12,ES,Barcelona,temperature,336,7.7,22.8,15.4,146.87
2020-04-28,ES,Barcelona,temperature,318,11.1,23.2,17.1,103.89
2020-03-20,ES,Barcelona,temperature,336,4.5,17.0,12.2,73.48
2020-11-16,ES,Barcelona,temperature,336,13.0,20.5,16.1,19.95
2020-01-08,ES,Barcelona,temperature,336,2.2,16.0,8.8,97.84
2020-04-23,ES,Barcelona,temperature,336,11.6,23.0,16.3,90.68
2020-10-27,ES,Barcelona,temperature,336,7.5,19.4,13.7,78.76
2020-12-24,ES,Barcelona,temperature,336,7.7,14.5,11.5,23.91
2020-12-27,ES,Barcelona,temperature,336,0.0,11.2,6.3,70.96
2021-01-14,ES,Barcelona,temperature,336,0.5,11.9,6.1,53.85
2020-03-22,ES,Barcelona,temperature,336,6.5,17.0,13.3,37.66
2020-03-25,ES,Barcelona,temperature,336,4.5,12.5,10.0,33.20
2020-04-02,ES,Barcelona,temperature,336,7.7,15.8,11.4,34.65
2020-05-11,ES,Barcelona,temperature,336,12.7,26.2,19.3,130.54
2020-06-07,ES,Barcelona,temperature,336,14.4,22.3,18.8,26.12
2020-07-02,ES,Barcelona,temperature,336,21.0,32.8,25.5,62.73
2020-07-15,ES,Barcelona,temperature,336,19.4,29.5,23.5,62.60
2020-07-26,ES,Barcelona,temperature,336,20.7,31.4,26.0,57.22
2020-03-15,ES,Barcelona,temperature,336,7.5,19.2,13.3,63.56
2020-10-29,ES,Barcelona,temperature,336,9.0,22.3,16.2,78.42
2020-12-06,ES,Barcelona,temperature,319,2.5,12.9,7.8,71.06
2020-12-26,ES,Barcelona,temperature,336,1.5,13.4,6.8,65.14
2020-09-05,ES,Barcelona,temperature,336,17.0,29.0,24.0,69.72
2020-04-27,ES,Barcelona,temperature,336,11.8,21.0,17.0,50.07
2020-05-02,ES,Barcelona,temperature,336,14.0,25.5,19.4,49.90
2020-06-18,ES,Barcelona,temperature,330,13.8,22.8,18.4,38.67
2020-08-27,ES,Barcelona,temperature,336,21.5,31.5,27.2,37.00
2020-01-28,ES,Barcelona,temperature,336,8.0,18.3,12.5,70.70
2020-03-08,ES,Barcelona,temperature,336,6.2,20.1,12.7,87.63
2020-03-17,ES,Barcelona,temperature,271,12.2,17.0,14.9,13.35
2020-05-16,ES,Barcelona,temperature,336,13.7,22.0,16.6,42.38
2020-06-13,ES,Barcelona,temperature,336,15.0,28.7,21.1,137.73
2020-10-31,ES,Barcelona,temperature,318,7.0,26.0,16.9,132.41
2020-11-17,ES,Barcelona,temperature,336,8.0,20.0,14.1,59.30
2020-01-26,ES,Barcelona,temperature,336,6.1,16.3,11.0,42.49
2020-08-21,ES,Barcelona,temperature,336,20.0,32.5,27.5,51.20
2020-09-01,ES,Barcelona,temperature,336,14.0,25.9,22.0,67.63
2021-01-09,ES,Barcelona,temperature,335,1.8,8.3,5.5,26.13
2020-03-26,ES,Barcelona,temperature,336,2.0,11.1,8.4,43.64
2020-03-16,ES,Barcelona,temperature,336,11.6,15.0,12.9,8.05
2020-04-12,ES,Barcelona,temperature,336,8.0,20.5,15.5,65.58
2020-05-25,ES,Barcelona,temperature,336,17.2,25.5,21.0,51.40
2020-11-01,ES,Barcelona,temperature,331,8.5,25.5,16.8,107.78
2020-11-25,ES,Barcelona,temperature,262,6.5,18.0,12.5,77.06
2020-11-26,ES,Barcelona,temperature,287,10.5,18.9,14.8,34.40
2020-12-28,ES,Barcelona,temperature,336,5.4,13.3,9.4,34.76
2020-03-02,ES,Barcelona,temperature,308,10.0,18.3,15.2,31.49
2020-07-20,ES,Barcelona,temperature,336,20.5,31.0,25.9,60.78
2020-11-14,ES,Barcelona,temperature,336,8.0,21.0,15.0,74.90
2020-11-30,ES,Barcelona,temperature,336,6.5,18.1,13.3,50.69
2020-12-17,ES,Barcelona,temperature,336,5.5,16.4,13.1,54.23
2020-06-01,ES,Barcelona,temperature,334,16.6,24.1,20.9,35.15
2020-06-24,ES,Barcelona,temperature,336,17.9,30.5,24.0,85.62
2021-01-12,ES,Barcelona,temperature,336,-2.5,10.2,3.3,73.97
2020-01-31,ES,Barcelona,temperature,336,7.9,20.0,12.7,89.67
2020-06-21,ES,Barcelona,temperature,336,17.7,29.0,23.4,67.06
2020-07-07,ES,Barcelona,temperature,335,20.2,31.1,24.3,37.04
2020-09-13,ES,Barcelona,temperature,336,17.0,31.2,25.0,93.44
2020-09-25,ES,Barcelona,temperature,336,13.1,23.8,19.5,48.36
2020-12-14,ES,Barcelona,temperature,311,4.5,15.5,12.2,67.81
2020-03-07,ES,Barcelona,temperature,302,3.7,18.4,11.3,139.41
2020-06-28,ES,Barcelona,temperature,336,20.0,30.5,25.1,72.45
2020-06-29,ES,Barcelona,temperature,336,19.5,29.6,25.0,44.32
2020-09-02,ES,Barcelona,temperature,336,16.5,26.9,22.3,67.82
2020-09-16,ES,Barcelona,temperature,336,18.5,30.3,24.5,73.71
2020-12-19,ES,Barcelona,temperature,320,9.0,16.6,12.2,34.77
2020-05-01,ES,Barcelona,temperature,336,12.5,28.3,20.7,162.59
2020-09-04,ES,Barcelona,temperature,336,17.7,29.2,23.9,77.58
2020-04-06,ES,Barcelona,temperature,336,6.0,19.0,14.3,93.19
2020-06-16,ES,Barcelona,temperature,336,16.1,23.0,18.8,25.10
2020-07-03,ES,Barcelona,temperature,336,18.1,29.4,22.9,37.56
2020-07-13,ES,Barcelona,temperature,334,21.3,31.5,24.8,52.12
2020-11-09,ES,Barcelona,temperature,314,7.5,21.0,15.4,85.22
2020-01-07,ES,Barcelona,temperature,336,1.8,15.9,8.8,86.30
2020-01-09,ES,Barcelona,temperature,336,1.9,15.0,9.4,75.33
2020-01-16,ES,Barcelona,temperature,336,1.0,16.0,9.5,98.41
2020-03-24,ES,Barcelona,temperature,336,7.2,14.4,11.6,23.32
2020-08-31,ES,Barcelona,temperature,336,13.0,27.0,20.1,130.60
2020-01-03,ES,Barcelona,temperature,238,2.5,14.0,7.8,55.49
2020-06-10,ES,Barcelona,temperature,312,11.5,22.5,17.4,76.72
2020-06-12,ES,Barcelona,temperature,336,17.6,26.1,21.3,55.18
2020-07-12,ES,Barcelona,temperature,334,19.0,31.4,24.8,44.72
2020-07-21,ES,Barcelona,temperature,336,18.5,31.0,25.4,66.27
2020-09-06,ES,Barcelona,temperature,336,19.2,29.5,23.8,56.78
2020-10-11,ES,Barcelona,temperature,336,10.5,20.7,14.4,67.86
2021-01-08,ES,Barcelona,temperature,336,-2.0,7.9,4.0,48.38
2020-04-04,ES,Barcelona,temperature,329,5.0,19.0,13.2,102.07
2020-02-07,ES,Barcelona,temperature,336,4.0,14.0,9.8,73.84
2020-04-07,ES,Barcelona,temperature,336,9.0,18.3,14.7,53.00
2020-06-09,ES,Barcelona,temperature,336,12.0,21.9,16.1,59.48
2020-08-09,ES,Barcelona,temperature,336,22.5,34.0,28.4,44.52
2020-01-18,ES,Barcelona,temperature,334,2.2,15.1,9.6,66.66
2020-05-04,ES,Barcelona,temperature,336,13.0,29.0,20.5,125.08
2020-05-28,ES,Barcelona,temperature,336,15.9,25.5,20.5,56.78
2020-08-13,ES,Barcelona,temperature,336,22.0,31.5,26.9,41.47
2020-09-29,ES,Barcelona,temperature,336,11.5,24.2,18.1,85.65
2021-01-03,ES,Barcelona,temperature,336,-0.5,10.0,4.8,54.56
2020-04-24,ES,Barcelona,temperature,336,13.0,23.0,17.2,61.78
2020-09-23,ES,Barcelona,temperature,336,15.5,29.1,22.5,109.90
2021-01-02,ES,Barcelona,temperature,336,1.0,10.0,5.2,49.26
2020-01-27,ES,Barcelona,temperature,336,5.0,16.1,10.0,68.51
2020-04-13,ES,Barcelona,temperature,336,10.0,16.6,13.7,22.60
2020-05-20,ES,Barcelona,temperature,324,14.0,29.7,21.3,108.32
2020-06-26,ES,Barcelona,temperature,336,18.0,30.4,25.7,76.44
2020-09-12,ES,Barcelona,temperature,336,17.0,30.8,24.4,96.98
2020-11-24,ES,Barcelona,temperature,336,2.0,17.2,11.6,122.51
2021-01-07,ES,Barcelona,temperature,334,1.1,7.9,5.0,28.60
2021-01-18,ES,Barcelona,temperature,336,3.5,12.7,9.2,43.20
2020-03-09,ES,Barcelona,temperature,335,7.2,19.7,12.2,68.38
2020-02-04,ES,Barcelona,temperature,336,10.0,21.0,15.0,57.77
2020-03-13,ES,Barcelona,temperature,336,8.1,22.6,13.9,86.31
2020-04-30,ES,Barcelona,temperature,336,13.5,25.0,18.3,92.64
2020-05-07,ES,Barcelona,temperature,336,13.0,25.6,20.0,52.40
2020-07-30,ES,Barcelona,temperature,336,19.5,34.8,27.8,109.61
2020-08-01,ES,Barcelona,temperature,336,21.0,35.5,28.4,84.27
2020-12-31,ES,Barcelona,temperature,336,1.6,13.7,8.3,77.44
2020-01-20,ES,Barcelona,temperature,336,6.6,11.1,9.0,13.06
2020-03-01,ES,Barcelona,temperature,336,11.1,20.8,15.5,70.33
2020-03-31,ES,Barcelona,temperature,309,7.2,13.4,11.1,29.04
2020-07-01,ES,Barcelona,temperature,336,19.5,32.3,25.8,101.17
2020-11-11,ES,Barcelona,temperature,336,8.0,20.8,14.5,72.86
2020-11-18,ES,Barcelona,temperature,336,8.0,19.0,13.4,64.49
2020-11-23,ES,Barcelona,temperature,290,3.5,17.2,11.2,104.58
2020-01-19,ES,Barcelona,temperature,336,6.9,12.5,10.0,16.98
2020-05-05,ES,Barcelona,temperature,336,15.0,26.0,19.7,49.23
2020-09-14,ES,Barcelona,temperature,336,16.0,30.5,23.7,86.51
2020-12-03,ES,Barcelona,temperature,336,2.0,13.3,8.5,81.75
2020-12-13,ES,Barcelona,temperature,229,3.0,15.5,10.3,94.05
2020-04-14,ES,Barcelona,temperature,336,11.1,20.0,14.7,49.37
2020-08-08,ES,Barcelona,temperature,304,21.5,34.5,28.4,91.49
2020-08-18,ES,Barcelona,temperature,336,21.7,28.6,26.1,17.70
2020-10-23,ES,Barcelona,temperature,336,14.5,24.6,18.5,66.83
2020-12-10,ES,Barcelona,temperature,330,4.1,16.2,9.8,74.69
2020-01-23,ES,Barcelona,temperature,295,7.0,15.2,12.4,39.95
2020-10-28,ES,Barcelona,temperature,336,8.9,22.0,15.7,93.56
2020-11-07,ES,Barcelona,temperature,336,12.5,19.5,17.0,23.57
2020-01-12,ES,Barcelona,temperature,336,-0.2,14.5,7.2,108.55
2020-04-21,ES,Barcelona,temperature,336,11.5,16.1,14.8,13.15
2020-06-05,ES,Barcelona,temperature,336,12.0,24.6,18.8,101.02
2020-07-18,ES,Barcelona,temperature,336,20.5,29.8,24.4,48.93
2020-07-29,ES,Barcelona,temperature,336,20.5,33.0,26.6,71.77
2020-08-06,ES,Barcelona,temperature,336,20.0,33.5,26.5,80.56
2020-08-22,ES,Barcelona,temperature,336,23.8,32.5,27.2,29.85
2020-11-12,ES,Barcelona,temperature,335,9.0,19.5,14.0,60.52
2020-02-26,ES,Barcelona,temperature,336,8.0,19.0,12.5,82.11
2020-12-15,ES,Barcelona,temperature,322,8.8,19.7,12.8,57.77
2020-03-06,ES,Barcelona,temperature,314,6.0,17.3,11.0,69.34
2020-05-26,ES,Barcelona,temperature,336,14.0,28.0,21.8,96.31
2020-06-20,ES,Barcelona,temperature,336,16.0,26.9,21.9,67.35
2020-07-19,ES,Barcelona,temperature,336,19.0,32.5,25.6,95.14
2020-09-18,ES,Barcelona,temperature,336,18.8,26.4,23.3,25.51
2020-11-08,ES,Barcelona,temperature,336,9.0,21.1,15.9,67.56
2020-11-13,ES,Barcelona,temperature,336,8.0,19.5,14.5,69.03
2020-01-29,ES,Barcelona,temperature,336,6.1,17.0,10.6,52.92
2020-05-13,ES,Barcelona,temperature,309,15.0,24.7,19.1,76.22
2020-08-07,ES,Barcelona,temperature,297,19.0,35.0,28.0,104.18
2020-10-15,ES,Barcelona,temperature,334,6.0,18.8,12.0,110.57
2020-10-25,ES,Barcelona,temperature,336,13.4,22.7,17.2,52.32
2020-11-02,ES,Barcelona,temperature,336,10.5,25.0,16.9,82.98
2020-12-16,ES,Barcelona,temperature,336,3.5,17.2,11.8,87.25
2021-01-05,ES,Barcelona,temperature,336,-2.0,9.1,4.0,63.40
2020-01-25,ES,Barcelona,temperature,336,6.1,14.0,10.5,44.78
2020-05-15,ES,Barcelona,temperature,326,12.2,22.0,17.0,65.81
2020-08-26,ES,Barcelona,temperature,336,21.4,33.0,27.2,50.46
2020-09-17,ES,Barcelona,temperature,336,18.0,30.9,25.4,59.92
2020-11-05,ES,Barcelona,temperature,336,8.0,18.6,15.5,69.65
2020-11-22,ES,Barcelona,temperature,336,1.5,16.3,9.7,122.03
2020-12-20,ES,Barcelona,temperature,324,8.0,16.0,11.9,27.03
2020-12-29,ES,Barcelona,temperature,336,4.5,13.4,9.1,37.95
2020-02-25,ES,Barcelona,temperature,146,9.0,15.9,12.7,21.60
2020-01-14,ES,Barcelona,temperature,336,0.6,15.1,8.0,133.35
2020-01-22,ES,Barcelona,temperature,336,8.8,14.6,12.7,29.78
